Latitude (decimal degrees):	41.893
Longitude (decimal degrees):	12.483
Elevation (m):	42
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: -179 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230621:0410,17.36,35.67,4.89,17.94,1.93,0.0
20230621:0510,160.3,215.25,15.18,18.85,1.45,0.0
20230621:0610,281.28,369.05,26.02,22.62,0.9,0.0
20230621:0710,374.09,490.67,37.14,24.3,0.83,0.0
20230621:0810,441.85,583.77,48.23,25.84,0.9,0.0
20230621:0910,486.95,651.07,58.78,27.16,0.76,0.0
20230621:1010,514.79,694.28,67.57,28.24,0.76,0.0
20230621:1110,532.34,713.9,71.55,28.94,1.45,0.0
20230621:1210,518.05,691.28,67.86,29.3,1.86,0.0
20230621:1310,483.46,642.28,59.2,29.4,2.14,0.0
20230621:1410,425.29,562.5,48.7,29.11,2.34,0.0
20230621:1510,360.49,477.08,37.62,28.51,2.28,0.0
20230621:1610,268.94,360.12,26.49,27.62,1.93,0.0
20230621:1710,163.07,227.79,15.63,26.58,1.38,0.0
20230621:1810,12.82,28.96,5.31,25.45,0.97,0.0
20230621:1910,0.0,0.0,0.0,24.51,1.17,0.0
20230621:2010,0.0,0.0,0.0,23.29,0.9,0.0
20230621:2110,0.0,0.0,0.0,23.02,0.97,0.0
20230621:2210,0.0,0.0,0.0,22.35,1.1,0.0
20230621:2310,0.0,0.0,0.0,21.63,1.31,0.0
20230622:0010,0.0,0.0,0.0,20.64,1.59,0.0
20230622:0110,0.0,0.0,0.0,20.29,1.59,0.0
20230622:0210,0.0,0.0,0.0,19.84,1.72,0.0
20230622:0310,0.0,0.0,0.0,19.21,2.0,0.0
20230622:0410,6.16,17.97,4.85,18.97,2.21,0.0
20230622:0510,115.48,159.59,15.14,19.85,1.79,0.0
20230622:0610,241.83,318.73,25.98,23.65,1.24,0.0
20230622:0710,352.56,465.62,37.1,26.39,1.1,0.0
20230622:0810,419.33,563.2,48.19,28.45,0.62,0.0
20230622:0910,465.94,636.61,58.74,29.84,0.28,0.0
20230622:1010,502.67,685.01,67.54,30.71,0.9,0.0
20230622:1110,523.83,707.79,71.54,31.21,1.72,0.0
20230622:1210,518.74,693.28,67.89,31.26,2.62,0.0
20230622:1310,489.92,649.3,59.24,30.9,3.17,0.0
20230622:1410,435.05,574.83,48.74,30.34,3.24,0.0
20230622:1510,367.87,487.16,37.66,29.77,3.1,0.0
20230622:1610,270.84,363.18,26.53,29.17,3.1,0.0
20230622:1710,111.75,160.76,15.67,28.26,2.83,0.0
20230622:1810,10.36,25.34,5.34,27.11,2.48,0.0
20230622:1910,0.0,0.0,0.0,26.11,2.0,0.0
20230622:2010,0.0,0.0,0.0,24.33,1.38,0.0
20230622:2110,0.0,0.0,0.0,22.9,1.38,0.0
20230622:2210,0.0,0.0,0.0,22.57,1.52,0.0
20230622:2310,0.0,0.0,0.0,22.09,2.21,0.0
20230623:0010,0.0,0.0,0.0,21.93,2.48,0.0
20230623:0110,0.0,0.0,0.0,21.68,2.28,0.0
20230623:0210,0.0,0.0,0.0,21.27,1.86,0.0
20230623:0310,0.0,0.0,0.0,21.08,1.86,0.0
20230623:0410,3.91,14.19,4.81,20.94,2.07,0.0
20230623:0510,177.2,239.79,15.1,21.76,1.79,0.0
20230623:0610,33.66,57.7,25.94,23.93,1.79,0.0
20230623:0710,375.95,487.46,37.06,25.08,2.55,0.0
20230623:0810,453.54,587.58,48.15,26.06,2.9,0.0
20230623:0910,505.61,655.39,58.7,26.75,3.31,0.0
20230623:1010,535.03,694.16,67.51,27.16,3.59,0.0
20230623:1110,551.07,714.39,71.53,27.54,4.0,0.0
20230623:1210,537.27,694.28,67.9,27.59,4.41,0.0
20230623:1310,506.6,653.13,59.27,27.23,4.41,0.0
20230623:1410,452.55,583.32,48.77,26.82,4.28,0.0
20230623:1510,278.98,363.82,37.69,26.26,3.72,0.0
20230623:1610,263.49,347.63,26.56,25.58,2.9,0.0
20230623:1710,158.67,219.67,15.7,24.89,1.93,0.0
20230623:1810,2.11,10.86,5.37,24.21,1.52,0.0
20230623:1910,0.0,0.0,0.0,23.7,1.31,0.0
20230623:2010,0.0,0.0,0.0,23.15,0.83,0.0
20230623:2110,0.0,0.0,0.0,22.44,0.76,0.0
20230623:2210,0.0,0.0,0.0,21.95,0.83,0.0
20230623:2310,0.0,0.0,0.0,21.66,0.83,0.0
20230624:0010,0.0,0.0,0.0,21.19,1.03,0.0
20230624:0110,0.0,0.0,0.0,20.83,1.45,0.0
20230624:0210,0.0,0.0,0.0,20.85,1.45,0.0
20230624:0310,0.0,0.0,0.0,20.46,1.1,0.0
20230624:0410,3.41,13.24,4.76,20.34,0.83,0.0
20230624:0510,4.98,16.08,15.05,20.89,0.97,0.0
20230624:0610,290.57,379.84,25.89,22.73,1.52,0.0
20230624:0710,322.67,417.69,37.01,23.68,1.93,0.0
20230624:0810,430.16,557.79,48.1,24.95,2.14,0.0
20230624:0910,438.6,573.62,58.65,25.96,2.0,0.0
20230624:1010,508.57,669.32,67.47,26.94,2.0,0.0
20230624:1110,458.81,604.23,71.52,27.88,2.62,0.0
20230624:1210,507.07,662.56,67.91,28.41,3.59,0.0
20230624:1310,482.54,628.2,59.29,28.47,3.93,0.0
20230624:1410,361.21,473.38,48.8,28.38,3.31,0.0
20230624:1510,25.97,48.24,37.72,28.49,2.97,0.0
20230624:1610,302.9,406.16,26.59,27.97,2.07,0.0
20230624:1710,186.9,259.16,15.73,26.61,2.14,0.0
20230624:1810,12.8,28.96,5.4,25.74,2.07,0.0
20230624:1910,0.0,0.0,0.0,24.92,1.31,0.0
20230624:2010,0.0,0.0,0.0,23.8,1.38,0.0
20230624:2110,0.0,0.0,0.0,22.74,1.24,0.0
20230624:2210,0.0,0.0,0.0,21.96,1.1,0.0
20230624:2310,0.0,0.0,0.0,21.33,1.17,0.0
20230625:0010,0.0,0.0,0.0,20.74,1.52,0.0
20230625:0110,0.0,0.0,0.0,20.47,1.86,0.0
20230625:0210,0.0,0.0,0.0,20.3,2.14,0.0
20230625:0310,0.0,0.0,0.0,19.98,2.34,0.0
20230625:0410,24.41,46.36,4.71,19.67,2.41,0.0
20230625:0510,203.28,271.3,15.0,20.31,2.34,0.0
20230625:0610,311.14,403.05,25.84,22.11,2.48,0.0
20230625:0710,394.42,511.02,36.96,23.96,2.0,0.0
20230625:0810,455.6,596.2,48.05,25.38,1.52,0.0
20230625:0910,495.31,660.38,58.6,26.52,0.76,0.0
20230625:1010,521.05,701.61,67.42,27.38,0.62,0.0
20230625:1110,537.31,716.55,71.49,28.02,1.52,0.0
20230625:1210,520.77,688.68,67.92,28.36,2.21,0.0
20230625:1310,504.37,660.98,59.31,28.4,3.03,0.0
20230625:1410,451.45,585.98,48.82,27.8,3.93,0.0
20230625:1510,384.61,500.35,37.75,27.3,4.07,0.0
20230625:1610,296.18,392.32,26.62,27.29,3.72,0.0
20230625:1710,188.97,261.44,15.75,27.05,3.17,0.0
20230625:1810,12.75,28.96,5.42,26.48,2.69,0.0
20230625:1910,0.0,0.0,0.0,25.74,2.76,0.0
20230625:2010,0.0,0.0,0.0,24.79,3.24,0.0
20230625:2110,0.0,0.0,0.0,23.82,3.17,0.0
20230625:2210,0.0,0.0,0.0,22.83,2.9,0.0
20230625:2310,0.0,0.0,0.0,21.9,2.76,0.0
20230626:0010,0.0,0.0,0.0,21.1,2.69,0.0
20230626:0110,0.0,0.0,0.0,20.37,2.62,0.0
20230626:0210,0.0,0.0,0.0,19.81,2.62,0.0
20230626:0310,0.0,0.0,0.0,19.38,2.55,0.0
20230626:0410,27.49,50.76,4.66,19.08,2.48,0.0
20230626:0510,209.59,279.22,14.94,19.95,2.14,0.0
20230626:0610,312.41,406.57,25.78,22.32,1.93,0.0
20230626:0710,396.6,514.4,36.9,24.37,2.14,0.0
20230626:0810,454.46,598.05,47.99,25.96,1.31,0.0
20230626:0910,491.22,664.38,58.55,27.09,0.14,0.0
20230626:1010,523.23,703.54,67.37,27.94,0.9,0.0
20230626:1110,539.31,720.9,71.46,28.57,1.59,0.0
20230626:1210,530.25,701.36,67.92,28.85,2.48,0.0
20230626:1310,504.48,662.51,59.32,29.01,3.17,0.0
20230626:1410,452.39,590.9,48.84,28.83,3.79,0.0
20230626:1510,389.43,509.49,37.77,28.49,4.14,0.0
20230626:1610,300.48,399.16,26.64,28.04,3.86,0.0
20230626:1710,193.15,267.49,15.77,27.45,3.17,0.0
20230626:1810,12.74,28.96,5.43,26.67,2.34,0.0
20230626:1910,0.0,0.0,0.0,25.57,1.45,0.0
20230626:2010,0.0,0.0,0.0,24.27,0.62,0.0
20230626:2110,0.0,0.0,0.0,24.19,0.21,0.0
20230626:2210,0.0,0.0,0.0,23.66,0.55,0.0
20230626:2310,0.0,0.0,0.0,22.8,0.76,0.0
20230627:0010,0.0,0.0,0.0,21.72,1.03,0.0
20230627:0110,0.0,0.0,0.0,20.66,1.24,0.0
20230627:0210,0.0,0.0,0.0,19.81,1.38,0.0
20230627:0310,0.0,0.0,0.0,19.11,1.52,0.0
20230627:0410,19.69,39.51,4.6,18.9,1.72,0.0
20230627:0510,200.4,268.44,14.88,19.99,1.38,0.0
20230627:0610,307.18,404.46,25.72,23.41,1.1,0.0
20230627:0710,387.51,511.04,36.84,25.14,0.83,0.0
20230627:0810,451.72,597.93,47.93,26.42,1.03,0.0
20230627:0910,498.49,662.03,58.49,27.46,1.38,0.0
20230627:1010,527.87,700.59,67.32,28.29,1.93,0.0
20230627:1110,543.68,718.76,71.43,28.87,2.62,0.0
20230627:1210,531.53,699.21,67.91,29.11,3.17,0.0
20230627:1310,506.8,662.82,59.33,28.96,3.66,0.0
20230627:1410,451.99,591.25,48.86,28.74,3.52,0.0
20230627:1510,387.17,507.69,37.79,28.16,3.45,0.0
20230627:1610,294.8,392.53,26.66,27.57,2.9,0.0
20230627:1710,191.66,265.63,15.78,26.8,2.21,0.0
20230627:1810,12.79,28.96,5.44,25.88,1.66,0.0
20230627:1910,0.0,0.0,0.0,24.83,1.52,0.0
20230627:2010,0.0,0.0,0.0,24.02,1.17,0.0
20230627:2110,0.0,0.0,0.0,22.94,1.1,0.0
20230627:2210,0.0,0.0,0.0,23.01,0.62,0.0
20230627:2310,0.0,0.0,0.0,21.93,1.03,0.0
20230628:0010,0.0,0.0,0.0,21.07,1.45,0.0
20230628:0110,0.0,0.0,0.0,20.51,1.59,0.0
20230628:0210,0.0,0.0,0.0,20.1,1.72,0.0
20230628:0310,0.0,0.0,0.0,19.81,1.72,0.0
20230628:0410,1.96,10.41,4.54,19.66,1.72,0.0
20230628:0510,98.68,139.34,14.82,20.64,1.52,0.0
20230628:0610,264.16,344.66,25.66,22.5,1.86,0.0
20230628:0710,354.27,456.85,36.78,23.59,2.34,0.0
20230628:0810,447.61,575.88,47.87,25.35,3.38,0.0
20230628:0910,444.45,574.64,58.43,26.54,3.86,0.0
20230628:1010,453.86,589.12,67.26,27.3,4.14,0.0
20230628:1110,511.19,663.59,71.38,27.87,4.34,0.0
20230628:1210,412.57,537.96,67.89,28.04,4.14,0.0
20230628:1310,452.18,589.4,59.33,27.91,3.66,0.0
20230628:1410,429.33,558.68,48.87,27.55,3.45,0.0
20230628:1510,359.02,470.09,37.8,27.38,3.03,0.0
20230628:1610,270.27,359.34,26.67,26.97,2.69,0.0
20230628:1710,155.49,216.48,15.79,26.2,2.55,0.0
20230628:1810,13.44,29.87,5.45,25.31,2.14,0.0
20230628:1910,0.0,0.0,0.0,24.44,1.59,0.0
20230628:2010,0.0,0.0,0.0,23.89,1.1,0.0
20230628:2110,0.0,0.0,0.0,23.28,0.48,0.0
20230628:2210,0.0,0.0,0.0,23.22,0.41,0.0
20230628:2310,0.0,0.0,0.0,23.0,0.41,0.0
20230629:0010,0.0,0.0,0.0,22.26,0.76,0.0
20230629:0110,0.0,0.0,0.0,21.58,1.17,0.0
20230629:0210,0.0,0.0,0.0,21.29,1.24,0.0
20230629:0310,0.0,0.0,0.0,21.08,1.31,0.0
20230629:0410,1.94,10.41,4.47,21.15,1.31,0.0
20230629:0510,117.35,164.07,14.75,21.9,1.17,0.0
20230629:0610,256.32,338.36,25.59,23.65,1.03,0.0
20230629:0710,352.05,466.22,36.71,25.04,0.28,0.0
20230629:0810,402.71,535.81,47.8,25.92,0.28,0.0
20230629:0910,459.98,610.2,58.36,26.33,0.9,0.0
20230629:1010,359.85,474.39,67.19,26.94,1.72,0.0
20230629:1110,382.53,502.89,71.33,27.39,2.41,0.0
20230629:1210,432.21,568.35,67.87,27.67,2.55,0.0
20230629:1310,430.29,560.46,59.33,26.33,2.69,0.0
20230629:1410,405.07,527.08,48.87,25.76,2.28,0.0
20230629:1510,366.89,482.37,37.81,26.17,1.66,0.0
20230629:1610,246.9,330.02,26.67,26.19,1.31,0.0
20230629:1710,94.2,136.99,15.8,25.95,1.17,0.0
20230629:1810,12.81,28.96,5.44,25.54,0.97,0.0
20230629:1910,0.0,0.0,0.0,25.14,0.69,0.0
20230629:2010,0.0,0.0,0.0,24.53,0.76,0.0
20230629:2110,0.0,0.0,0.0,23.9,1.24,0.0
20230629:2210,0.0,0.0,0.0,23.24,1.38,0.0
20230629:2310,0.0,0.0,0.0,22.72,1.38,0.0
20230630:0010,0.0,0.0,0.0,22.07,1.38,0.0
20230630:0110,0.0,0.0,0.0,21.38,1.17,0.0
20230630:0210,0.0,0.0,0.0,21.29,0.97,0.0
20230630:0310,0.0,0.0,0.0,21.11,0.9,0.0
20230630:0410,1.5,9.46,4.4,20.86,0.97,0.0
20230630:0510,125.3,174.14,14.68,21.43,0.83,0.0
20230630:0610,249.42,330.16,25.52,23.88,0.9,0.0
20230630:0710,352.51,461.34,36.64,24.9,1.31,0.0
20230630:0810,404.31,526.45,47.73,25.89,2.21,0.0
20230630:0910,440.04,572.78,58.29,26.42,2.76,0.0
20230630:1010,494.93,644.25,67.12,26.84,3.1,0.0
20230630:1110,0.0,0.0,0.0,27.16,2.97,0.0
20230630:1210,502.88,653.14,67.85,27.46,3.72,0.0
20230630:1310,478.77,617.82,59.32,26.97,4.14,0.0
20230630:1410,401.96,520.59,48.87,26.88,3.79,0.0
20230630:1510,324.17,420.08,37.81,25.76,3.72,0.0
20230630:1610,276.09,363.09,26.68,25.65,3.79,0.0
20230630:1710,74.56,110.8,15.79,25.14,3.31,0.0
20230630:1810,2.1,10.86,5.44,24.6,3.1,0.0
20230630:1910,0.0,0.0,0.0,23.98,2.97,0.0
20230630:2010,0.0,0.0,0.0,22.92,2.97,0.0
20230630:2110,0.0,0.0,0.0,22.02,2.55,0.0
20230630:2210,0.0,0.0,0.0,21.49,2.07,0.0
20230630:2310,0.0,0.0,0.0,20.59,1.59,0.0
20230701:0010,0.0,0.0,0.0,20.44,1.45,0.0
20230701:0110,0.0,0.0,0.0,20.64,1.93,0.0
20230701:0210,0.0,0.0,0.0,20.86,2.34,0.0
20230701:0310,0.0,0.0,0.0,20.59,2.55,0.0
20230701:0410,7.92,21.35,4.32,20.48,2.55,0.0
20230701:0510,36.43,60.54,14.61,20.82,2.69,0.0
20230701:0610,112.34,154.33,25.45,21.28,2.83,0.0
20230701:0710,165.01,219.11,36.57,22.19,2.07,0.0
20230701:0810,361.52,461.79,47.66,22.41,2.69,0.0
20230701:0910,383.12,490.99,58.21,23.01,2.76,0.0
20230701:1010,462.72,595.21,67.04,23.45,2.69,0.0
20230701:1110,404.24,521.35,71.21,23.88,2.69,0.0
20230701:1210,364.78,470.1,67.81,24.19,3.03,0.0
20230701:1310,123.84,170.28,59.31,24.34,3.17,0.0
20230701:1410,359.56,460.53,48.87,24.13,3.79,0.0
20230701:1510,199.8,261.95,37.81,23.39,3.31,0.0
20230701:1610,40.37,66.22,26.67,23.21,3.24,0.0
20230701:1710,67.99,101.42,15.79,22.81,3.1,0.0
20230701:1810,9.49,23.53,5.43,22.12,2.41,0.0
20230701:1910,0.0,0.0,0.0,22.12,1.86,0.0
20230701:2010,0.0,0.0,0.0,21.71,1.31,0.0
20230701:2110,0.0,0.0,0.0,21.22,1.03,0.0
20230701:2210,0.0,0.0,0.0,21.67,0.69,0.0
20230701:2310,0.0,0.0,0.0,21.55,0.34,0.0
20230702:0010,0.0,0.0,0.0,21.18,0.34,0.0
20230702:0110,0.0,0.0,0.0,20.82,0.41,0.0
20230702:0210,0.0,0.0,0.0,20.51,0.41,0.0
20230702:0310,0.0,0.0,0.0,20.21,0.62,0.0
20230702:0410,12.53,28.72,4.24,19.24,0.97,0.0
20230702:0510,177.14,239.16,14.53,19.49,0.9,0.0
20230702:0610,292.13,382.97,25.37,21.63,0.76,0.0
20230702:0710,378.13,493.52,36.49,22.63,0.62,0.0
20230702:0810,439.54,576.69,47.58,23.63,0.55,0.0
20230702:0910,462.74,608.16,58.13,24.62,0.97,0.0
20230702:1010,476.18,624.29,66.96,25.44,1.72,0.0
20230702:1110,448.73,585.43,71.14,25.91,2.55,0.0
20230702:1210,512.38,664.39,67.77,25.99,2.97,0.0
20230702:1310,489.19,632.35,59.29,26.01,3.17,0.0
20230702:1410,446.06,577.22,48.86,25.75,2.9,0.0
20230702:1510,383.51,499.64,37.8,25.81,2.69,0.0
20230702:1610,293.84,387.27,26.67,25.29,2.97,0.0
20230702:1710,192.22,263.56,15.78,24.67,2.97,0.0
20230702:1810,12.34,28.06,5.41,23.88,2.48,0.0
20230702:1910,0.0,0.0,0.0,23.24,1.59,0.0
20230702:2010,0.0,0.0,0.0,22.58,1.24,0.0
20230702:2110,0.0,0.0,0.0,21.88,1.45,0.0
20230702:2210,0.0,0.0,0.0,21.3,1.45,0.0
20230702:2310,0.0,0.0,0.0,20.86,1.59,0.0
20230703:0010,0.0,0.0,0.0,20.64,1.79,0.0
20230703:0110,0.0,0.0,0.0,20.82,1.93,0.0
20230703:0210,0.0,0.0,0.0,20.8,2.07,0.0
20230703:0310,0.0,0.0,0.0,20.74,2.14,0.0
20230703:0410,0.0,5.68,4.16,20.59,2.28,0.0
20230703:0510,35.63,59.6,14.45,21.12,2.34,0.0
20230703:0610,110.26,152.44,25.29,22.33,3.1,0.0
20230703:0710,347.44,446.76,36.41,23.4,2.76,0.0
20230703:0810,442.59,567.34,47.5,24.25,3.17,0.0
20230703:0910,399.9,513.79,58.05,24.65,3.59,0.0
20230703:1010,525.49,673.54,66.87,25.41,4.07,0.0
20230703:1110,543.7,696.29,71.06,25.6,4.28,0.0
20230703:1210,509.14,652.84,67.73,25.56,4.34,0.0
20230703:1310,506.02,647.98,59.27,25.51,4.14,0.0
20230703:1410,450.99,579.2,48.85,25.62,3.93,0.0
20230703:1510,388.1,501.8,37.79,25.37,3.59,0.0
20230703:1610,300.05,393.87,26.66,24.99,3.52,0.0
20230703:1710,196.14,268.02,15.76,24.44,3.59,0.0
20230703:1810,12.96,28.96,5.39,23.72,3.17,0.0
20230703:1910,0.0,0.0,0.0,22.96,2.62,0.0
20230703:2010,0.0,0.0,0.0,22.38,2.14,0.0
20230703:2110,0.0,0.0,0.0,21.88,1.86,0.0
20230703:2210,0.0,0.0,0.0,21.45,1.79,0.0
20230703:2310,0.0,0.0,0.0,21.23,1.79,0.0
20230704:0010,0.0,0.0,0.0,20.84,1.72,0.0
20230704:0110,0.0,0.0,0.0,20.49,1.45,0.0
20230704:0210,0.0,0.0,0.0,20.17,1.45,0.0
20230704:0310,0.0,0.0,0.0,20.0,1.79,0.0
20230704:0410,15.49,33.58,4.07,19.81,1.93,0.0
20230704:0510,181.14,244.94,14.36,20.69,1.93,0.0
20230704:0610,299.94,389.8,25.21,21.91,2.28,0.0
20230704:0710,385.22,496.46,36.33,23.04,2.21,0.0
20230704:0810,450.82,582.06,47.42,23.99,2.14,0.0
20230704:0910,498.25,647.72,57.96,24.9,2.0,0.0
20230704:1010,498.91,653.27,66.78,25.84,2.0,0.0
20230704:1110,511.73,669.4,70.98,26.49,2.48,0.0
20230704:1210,525.38,683.71,67.67,26.78,2.97,0.0
20230704:1310,497.1,647.21,59.24,26.8,2.83,0.0
20230704:1410,443.9,578.47,48.83,26.64,2.62,0.0
20230704:1510,382.22,498.92,37.78,26.22,2.76,0.0
20230704:1610,294.95,390.27,26.64,25.7,2.69,0.0
20230704:1710,194.51,267.7,15.74,25.03,2.48,0.0
20230704:1810,12.3,28.06,5.36,24.31,1.79,0.0
20230704:1910,0.0,0.0,0.0,24.2,1.1,0.0
20230704:2010,0.0,0.0,0.0,23.03,0.83,0.0
20230704:2110,0.0,0.0,0.0,23.17,0.48,0.0
20230704:2210,0.0,0.0,0.0,22.72,0.41,0.0
20230704:2310,0.0,0.0,0.0,22.23,0.48,0.0
20230705:0010,0.0,0.0,0.0,21.76,0.48,0.0
20230705:0110,0.0,0.0,0.0,21.35,0.48,0.0
20230705:0210,0.0,0.0,0.0,20.96,0.69,0.0
20230705:0310,0.0,0.0,0.0,19.55,1.1,0.0
20230705:0410,11.49,27.21,3.98,18.71,1.38,0.0
20230705:0510,189.84,255.81,14.27,19.48,1.17,0.0
20230705:0610,297.17,390.79,25.12,22.14,0.83,0.0
20230705:0710,0.0,0.0,0.0,23.68,0.76,0.0
20230705:0810,448.22,587.66,47.33,24.9,1.17,0.0
20230705:0910,496.06,651.9,57.87,26.01,1.59,0.0
20230705:1010,525.78,694.03,66.68,26.98,1.79,0.0
20230705:1110,535.04,704.94,70.88,27.76,2.34,0.0
20230705:1210,504.03,661.79,67.61,28.22,2.97,0.0
20230705:1310,500.85,653.69,59.21,28.26,3.45,0.0
20230705:1410,447.74,582.74,48.81,28.15,3.86,0.0
20230705:1510,386.67,505.25,37.76,27.81,3.93,0.0
20230705:1610,297.51,394.76,26.62,27.25,3.72,0.0
20230705:1710,194.57,269.2,15.72,26.49,3.17,0.0
20230705:1810,12.82,28.96,5.33,25.54,2.28,0.0
20230705:1910,0.0,0.0,0.0,24.86,1.38,0.0
20230705:2010,0.0,0.0,0.0,23.65,0.9,0.0
20230705:2110,0.0,0.0,0.0,23.82,0.76,0.0
20230705:2210,0.0,0.0,0.0,23.43,0.69,0.0
20230705:2310,0.0,0.0,0.0,23.04,0.48,0.0
20230706:0010,0.0,0.0,0.0,22.56,0.48,0.0
20230706:0110,0.0,0.0,0.0,21.99,0.48,0.0
20230706:0210,0.0,0.0,0.0,21.48,0.62,0.0
20230706:0310,0.0,0.0,0.0,20.69,0.83,0.0
20230706:0410,21.88,43.56,3.88,19.77,1.03,0.0
20230706:0510,181.48,246.86,14.18,20.52,0.76,0.0
20230706:0610,291.79,386.4,25.03,22.94,0.55,0.0
20230706:0710,375.09,493.09,36.16,24.53,0.9,0.0
20230706:0810,439.72,578.62,47.24,25.73,1.17,0.0
20230706:0910,483.5,637.38,57.78,26.81,1.59,0.0
20230706:1010,522.53,686.51,66.58,27.6,2.41,0.0
20230706:1110,536.34,702.34,70.79,27.91,2.97,0.0
20230706:1210,520.1,683.91,67.55,28.05,2.55,0.0
20230706:1310,490.82,644.8,59.17,28.35,2.69,0.0
20230706:1410,440.9,576.12,48.78,28.33,3.38,0.0
20230706:1510,380.68,498.77,37.73,27.95,3.59,0.0
20230706:1610,289.66,386.08,26.59,27.25,2.9,0.0
20230706:1710,188.5,261.99,15.69,26.49,2.28,0.0
20230706:1810,12.21,28.06,5.29,25.72,1.86,0.0
20230706:1910,0.0,0.0,0.0,24.8,1.1,0.0
20230706:2010,0.0,0.0,0.0,23.91,0.55,0.0
20230706:2110,0.0,0.0,0.0,23.94,0.28,0.0
20230706:2210,0.0,0.0,0.0,23.52,0.28,0.0
20230706:2310,0.0,0.0,0.0,23.1,0.62,0.0
20230707:0010,0.0,0.0,0.0,22.31,0.83,0.0
20230707:0110,0.0,0.0,0.0,21.05,1.24,0.0
20230707:0210,0.0,0.0,0.0,20.2,1.79,0.0
20230707:0310,0.0,0.0,0.0,20.19,2.07,0.0
20230707:0410,18.27,38.18,3.78,20.03,1.93,0.0
20230707:0510,139.38,191.83,14.09,20.63,1.38,0.0
20230707:0610,197.34,262.61,24.94,23.21,0.97,0.0
20230707:0710,369.55,484.41,36.07,25.1,1.45,0.0
20230707:0810,435.57,574.14,47.15,26.91,1.52,0.0
20230707:0910,476.43,638.62,57.68,28.5,0.97,0.0
20230707:1010,498.94,680.59,66.47,29.58,0.41,0.0
20230707:1110,516.39,695.62,70.68,30.34,1.52,0.0
20230707:1210,505.5,677.04,67.47,30.75,2.07,0.0
20230707:1310,478.17,635.73,59.12,30.8,2.69,0.0
20230707:1410,431.79,571.11,48.74,30.46,3.17,0.0
20230707:1510,343.85,455.72,37.7,29.75,3.17,0.0
20230707:1610,282.13,379.41,26.56,28.84,2.76,0.0
20230707:1710,183.2,256.94,15.65,27.8,2.0,0.0
20230707:1810,12.13,28.06,5.25,26.79,1.38,0.0
20230707:1910,0.0,0.0,0.0,25.98,0.9,0.0
20230707:2010,0.0,0.0,0.0,25.31,0.21,0.0
20230707:2110,0.0,0.0,0.0,24.76,0.48,0.0
20230707:2210,0.0,0.0,0.0,23.58,1.03,0.0
20230707:2310,0.0,0.0,0.0,23.39,1.03,0.0
20230708:0010,0.0,0.0,0.0,23.88,0.76,0.0
20230708:0110,0.0,0.0,0.0,22.39,2.0,0.0
20230708:0210,0.0,0.0,0.0,22.39,2.34,0.0
20230708:0310,0.0,0.0,0.0,22.08,2.07,0.0
20230708:0410,0.0,2.84,3.68,21.8,1.93,0.0
20230708:0510,53.69,83.44,13.99,22.64,1.93,0.0
20230708:0610,260.52,345.53,24.85,24.72,1.59,0.0
20230708:0710,352.11,466.07,35.97,26.73,1.24,0.0
20230708:0810,423.96,558.16,47.05,27.84,2.07,0.0
20230708:0910,470.74,618.96,57.58,29.08,2.97,0.0
20230708:1010,503.69,665.65,66.36,29.98,2.97,0.0
20230708:1110,512.3,680.72,70.57,30.59,2.76,0.0
20230708:1210,417.19,556.89,67.39,30.98,2.76,0.0
20230708:1310,464.44,617.78,59.07,31.2,2.9,0.0
20230708:1410,398.64,529.97,48.7,30.92,2.9,0.0
20230708:1510,354.93,472.3,37.67,30.61,3.24,0.0
20230708:1610,264.23,356.31,26.52,29.69,3.17,0.0
20230708:1710,159.07,225.0,15.61,28.59,2.21,0.0
20230708:1810,11.48,27.15,5.2,27.59,0.9,0.0
20230708:1910,0.0,0.0,0.0,26.55,0.41,0.0
20230708:2010,0.0,0.0,0.0,25.85,0.69,0.0
20230708:2110,0.0,0.0,0.0,25.16,1.45,0.0
20230708:2210,0.0,0.0,0.0,24.53,1.59,0.0
20230708:2310,0.0,0.0,0.0,23.83,1.59,0.0
20230709:0010,0.0,0.0,0.0,23.19,1.59,0.0
20230709:0110,0.0,0.0,0.0,22.67,1.59,0.0
20230709:0210,0.0,0.0,0.0,22.26,1.66,0.0
20230709:0310,0.0,0.0,0.0,21.91,1.72,0.0
20230709:0410,11.08,27.01,3.58,21.53,1.52,0.0
20230709:0510,152.06,210.67,13.89,22.48,1.03,0.0
20230709:0610,270.8,363.14,24.75,25.65,0.76,0.0
20230709:0710,358.45,478.54,35.88,27.74,0.97,0.0
20230709:0810,423.18,569.41,46.95,29.33,0.83,0.0
20230709:0910,464.6,633.27,57.47,30.59,0.55,0.0
20230709:1010,494.35,675.41,66.24,31.57,0.9,0.0
20230709:1110,510.01,691.21,70.45,32.27,1.79,0.0
20230709:1210,503.21,675.01,67.31,32.75,2.9,0.0
20230709:1310,480.15,638.37,59.01,32.56,3.79,0.0
20230709:1410,429.85,570.41,48.66,32.02,3.86,0.0
20230709:1510,368.13,491.62,37.63,31.41,3.38,0.0
20230709:1610,277.82,377.18,26.48,30.76,2.97,0.0
20230709:1710,176.37,250.18,15.56,29.9,2.48,0.0
